"gene","statistic","p.value","p_adj"
"MAMDC4",0.108581226189383,0.135902477535576,0.197919110297443
"EID3",0.108563730443036,0.13596592818959,0.19799607601316
"DLG2",0.10854273554742,0.136042098922726,0.198091551495464
"APBA2",0.108530488524977,0.136086546940795,0.198125378131142
"ZCCHC9",0.108481500435207,0.13626445023906,0.198353458508549
"MAPK12",0.108432512345436,0.13644253157074,0.198597203617422
"INTS7",0.108413267024455,0.13651254082419,0.198683620046179
"PTAFR",0.108388772979569,0.136601683280524,0.198797867758674
"MAMLD1",0.108376525957127,0.136646271215559,0.198825548365175
"GNPDA1",0.108374776382492,0.136652641829909,0.198825548365175
"DNMBP",0.10833278659126,0.136805604789136,0.199032599130786
"PTAR1",0.108325788292721,0.136831111351464,0.199054201246296
"SPATA9",0.108304793397105,0.136907652876805,0.199150037006559
"EEF1AKMT2",0.108297795098567,0.136933173998966,0.199171647788527
"CAPRIN2",0.108264553180508,0.13705444905167,0.199332520091036
"UHRF2",0.108257554881969,0.137079991111396,0.199354143746802
"RRAS2",0.108252306158065,0.137099150046405,0.199366481839653
"ECHDC3",0.108231311262449,0.137175806276474,0.199456184375689
"CRLF3",0.108229561687815,0.137182195775633,0.199456184375689
"GOLGA5",0.108156079553159,0.137450760416524,0.199831107079169
"UBN1",0.108142082956081,0.137501961154968,0.199889984162075
"CYTH4",0.108107091463388,0.137630026825696,0.20006058382602
"CETN1",0.108100093164849,0.137655650903428,0.200066687647659
"DHRS7",0.108100093164849,0.137655650903428,0.200066687647659
"CNTN1",0.108093094866311,0.137681278629669,0.200075849758757
"CARTPT",0.108089595717041,0.137694093861068,0.200075849758757
"C1orf50",0.108084346993137,0.137713318418611,0.200088216491829
"MYOZ3",0.108051105075079,0.137835121621371,0.200243349419991
"HSPB3",0.108049355500444,0.137841534597526,0.200243349419991
"ZNF627",0.108016113582385,0.137963424499366,0.200404831294248
"BRCA1",0.108012614433116,0.137976259807873,0.200407888331921
"CD163",0.107981122089692,0.138091818673357,0.200560137300226
"REG1B",0.107947880171633,0.138213877733133,0.200706195516988
"GTF2H3",0.107942631447729,0.138233157752987,0.20071858608263
"PARP4",0.107923386126748,0.138303868748495,0.200805648196136
"TMEM74B",0.107916387828209,0.138329588691553,0.200821103419
"GM2A",0.107909389529671,0.138355312290401,0.200833500103802
"CSAG3",0.107902391231132,0.138381039545313,0.200855233896656
"NAV2",0.107879646760881,0.138464678376832,0.200961014405169
"HAS1",0.1078604014399,0.13853547986768,0.20103252696261
"PEAK3",0.107827159521841,0.138657838513345,0.201194452029775
"PRR19",0.107771173133532,0.13886410287283,0.20146243962192
"ALPK1",0.107678445677895,0.139206243760914,0.201864726180513
"SUMF1",0.107674946528625,0.139219167332874,0.201867792632667
"TMEM115",0.107634706312028,0.139367854280415,0.20206770022056
"DNAJC12",0.107618960140316,0.139426069128767,0.202136412595005
"ANKMY1",0.107610212267143,0.139458418733711,0.20216761843288
"PRH2",0.107585718222257,0.139549028118502,0.202276954146392
"TEX49",0.107564723326641,0.139626729076227,0.202333084437276
"SAV1",0.107522733535409,0.13978223008016,0.202526992162689
"MRPS27",0.107515735236871,0.139808159762166,0.202533136186643
"NR1H3",0.107489491617351,0.139905428772086,0.202658325273209
"CSNK1D",0.107468496721735,0.139983281164687,0.202755371415518
"FURIN",0.107456249699292,0.140028710327685,0.202805443511427
"RITA1",0.107442253102215,0.140080643148454,0.202864926445451
"PLP2",0.107438753952945,0.140093628650113,0.202868000982362
"DGAT1",0.107430006079772,0.140126096423455,0.202899284912734
"TMEM270",0.107419508631964,0.14016506533113,0.202939976752011
"CAPN13",0.107410760758791,0.140197545737876,0.202971268542681
"OR5B17",0.107405512034887,0.140217036738681,0.202983751502334
"PBDC1",0.10733202990023,0.140490127912191,0.203363325754773
"CUL4A",0.107323282027057,0.140522665776239,0.203394660624431
"BPGM",0.107316283728518,0.140548700206501,0.2034102356101
"ANKRD27",0.107307535855345,0.140581248418558,0.203432155235162
"DOT1L",0.107293539258268,0.140633337517335,0.203491765047938
"BPI",0.10727954266119,0.140685441337396,0.203551386924172
"TAAR9",0.107276043511921,0.14069846959287,0.203554467279916
"ANKLE1",0.10725679819094,0.140770141448394,0.203642382780031
"KITLG",0.107241052019228,0.140828802767109,0.203695687769403
"TMIGD3",0.107234053720689,0.140854880447995,0.203711283466397
"NUDCD2",0.107216557974342,0.140920090762412,0.203780380571337
"LILRA6",0.107179816907014,0.141057107360694,0.203962723526503
"NSRP1",0.10717456818311,0.141076689450269,0.203975245968353
"COPS2",0.107167569884572,0.141102802127414,0.203997207968074
"PRKD2",0.107155322862129,0.141148508180227,0.204047491196991
"LY6L",0.107150074138225,0.141168099943866,0.204060018154151
"SUPV3L1",0.107118581794801,0.141285694069895,0.20419839207935
"ST6GAL1",0.107104585197724,0.141337982091036,0.204242351712488
"RIC8B",0.107078341578204,0.141436061890604,0.20436827016394
"GPD1",0.107064344981126,0.141488392326398,0.204412254590223
"WNT1",0.107038101361606,0.141586551670392,0.204538245590674
"SPHK2",0.107013607316721,0.141678213878704,0.20465483195906
"DENND5B",0.106985614122566,0.141783026057958,0.204774556852404
"ASB1",0.106980365398662,0.141802684918065,0.204787112861876
"USP34",0.106971617525489,0.141835454300676,0.204818599282412
"RIPPLY2",0.106947123480604,0.141927239271003,0.204935296167098
"POLR3E",0.106929627734257,0.141992827667399,0.205014151489473
"RALGAPA2",0.106919130286449,0.142032191788605,0.205055134032466
"EDDM13",0.106882389219121,0.142170031688873,0.205231886295735
"INSM1",0.106880639644486,0.142176598034602,0.205231886295735
"NDST3",0.106873641345948,0.142202865727845,0.205253939279174
"NDUFA6",0.106850896875697,0.142288261262828,0.205361326688144
"HAVCR1",0.106796660062022,0.142492054397545,0.205639564788544
"PNOC",0.106791411338118,0.142511788104656,0.205645755403275
"PPOX",0.106789661763484,0.142518366469511,0.205645755403275
"AADAC",0.106772166017137,0.142584162837508,0.205724801077975
"SCYL1",0.106766917293233,0.142603906257914,0.205737393068583
"CHCHD10",0.106733675375174,0.142728996267989,0.205863752753575
"TTC24",0.106733675375174,0.142728996267989,0.205863752753575
"RPP38",0.10673192580054,0.142735582266333,0.205863752753575
"ZFP62",0.106709181330289,0.142821221302853,0.205971361316763
"TRPT1",0.106614704300017,0.143177371474868,0.206469044063365
"RHOXF2",0.106609455576113,0.14319717739754,0.2064816619114
"RFFL",0.106593709404401,0.143256607677123,0.206551409324322
"GNAS",0.106563966635612,0.143368916085699,0.20669738125803
"FAM156A",0.10654472131463,0.143441621927927,0.206786239376763
"KLHL28",0.106532474292188,0.143487903887891,0.206821030563422
"MROH2A",0.106490484500956,0.143646671159428,0.207033896478892
"RAB4B",0.106479987053148,0.143686383852805,0.207059174755786
"HTR3B",0.106448494709724,0.143805572048745,0.207214942024718
"GML",0.106425750239473,0.143891699174547,0.207323049975608
"TTI1",0.1064170023663,0.143924835437588,0.207354796469366
"OR5AR1",0.106411753642396,0.143944719981215,0.20736744757553
"RDH16",0.106408254493126,0.143957977504454,0.207370550549416
"RPS6KA1",0.106366264701894,0.144117140231314,0.207551797575573
"SLC6A18",0.10636101597799,0.144137044978133,0.207564457707735
"AACS",0.106355767254086,0.144156951815545,0.207577118898004
"MON1A",0.106352268104817,0.144170224201984,0.207580225672365
"DNAJB13",0.106319026186758,0.144296358223632,0.207745820704945
"TMEM184A",0.106313777462854,0.144316281789898,0.207758489070234
