"gene","statistic","p.value","p_adj"
"SDSL",0.155464577674553,0.0322071642421061,0.0575764333670502
"TMEM156",0.155457579376014,0.0322150221697704,0.0575849688019364
"ZNF737",0.155443582778937,0.0322307429143161,0.0576075561936804
"DNAJB8",0.155419088734051,0.0322582699089519,0.0576512391214915
"KY",0.155391095539897,0.0322897537983597,0.057690944411955
"ANKRD12",0.155380598092089,0.0323015669885346,0.0577065300437988
"DEPDC5",0.155371850218916,0.0323114141195433,0.0577186006787748
"ANKRD30BL",0.155343857024761,0.0323429420862135,0.0577618668606691
"OR6A2",0.155342107450126,0.0323449134519639,0.0577618668606691
"SRRM4",0.155305366382798,0.0323863357293159,0.0578303094063203
"MATN2",0.155282621912547,0.0324120006771151,0.0578706046506503
"MLLT10",0.15527212446474,0.0324238518659953,0.0578862305180506
"NUDT19",0.155261627016931,0.0324357067371691,0.0579018599716469
"IDH1",0.155251129569123,0.0324475652915194,0.0579174930119866
"SIRT7",0.155235383397411,0.0324653600309319,0.0579437178839529
"WDR18",0.155228385098873,0.0324732714654931,0.0579467626494886
"TMEM169",0.155228385098873,0.0324732714654931,0.0579467626494886
"ZSCAN2",0.155207390203257,0.0324970155994837,0.0579835925609973
"CYP4F8",0.155146155091043,0.0325663536040154,0.0581017596397203
"TNFAIP8L3",0.155135657643235,0.0325782527316015,0.0581174370059595
"PRAMEF8",0.155098916575907,0.0326199287724614,0.0581862263375826
"SLC6A12",0.155055177210041,0.032669602157251,0.0582637022430118
"MAN2B1",0.155055177210041,0.032669602157251,0.0582637022430118
"STARD10",0.155021935291982,0.0327073968938875,0.0583255365597482
"RFPL4B",0.155011437844174,0.0327193397878874,0.0583412631161528
"HSD11B1",0.154988693373923,0.0327452287670352,0.0583818513081765
"EDDM13",0.154985194224654,0.0327492132309154,0.0583833816629034
"MSN",0.154981695075385,0.0327531981066248,0.0583849124596091
"DNAJB11",0.154978195926115,0.0327571833941963,0.0583864436982258
"SMPD2",0.154941454858787,0.0327990537881261,0.0584554946604679
"DLX5",0.154934456560249,0.0328070342530869,0.0584641385220087
"TMEM211",0.154909962515363,0.0328349788697857,0.0585083546772367
"AMBRA1",0.154899465067555,0.0328469613214533,0.0585241222705077
"POLR2B",0.154894216343651,0.0328529539398697,0.0585271916903585
"DNHD1",0.154892466769017,0.0328549516856778,0.0585271916903585
"CCDC81",0.154829482082169,0.0329269392810926,0.0586442416568459
"GPR161",0.154801488888014,0.0329589767387786,0.0586901077015093
"PPEF1",0.154785742716302,0.0329770094388449,0.0587166201048591
"QSOX2",0.154761248671417,0.0330050769582089,0.0587609930668742
"RALGAPB",0.154750751223609,0.0330171121033997,0.0587768168566478
"NR2F6",0.154714010156281,0.0330592644618164,0.0588462469585286
"JCHAIN",0.154700013559203,0.0330753345179582,0.0588692411567128
"WDR88",0.15469126568603,0.0330853816707892,0.0588815121101257
"NUGGC",0.154686016962126,0.0330914112062253,0.0588866313184814
"SMIM30",0.154680768238222,0.0330974416746003,0.0588917512113981
"IL1RAPL2",0.15466502206651,0.0331155386784703,0.0589183386071365
"MTF1",0.154645776745529,0.0331376686470787,0.0589520956041952
"SALL4",0.154640528021625,0.0331437062716783,0.0589572205286088
"WIF1",0.154623032275278,0.0331638384324851,0.0589874139585801
"SDR16C5",0.154570545036238,0.0332242972162543,0.0590893224274608
"SLC5A5",0.154565296312334,0.0332303482374159,0.0590944566446372
"CLDN8",0.154549550140622,0.033248506914327,0.059121119216602
"CIART",0.154542551842083,0.033256580140731,0.0591298448884514
"CSF2RA",0.15453380396891,0.0332666740137152,0.0591421612451351
"TFAM",0.154521556946467,0.0332808098047772,0.0591596198702479
"GPR151",0.154519807371833,0.033282829619656,0.0591596198702479
"SLC9A7",0.154512809073294,0.0332909099197256,0.0591683511287395
"ZNF493",0.154498812476217,0.033307075515383,0.0591914494552568
"RFPL2",0.154479567155235,0.0333293140883765,0.0592176596876663
"INHBC",0.154479567155235,0.0333293140883765,0.0592176596876663
"RBBP6",0.154477817580601,0.033331336401625,0.0592176596876663
"TEX35",0.154456822684985,0.0333556122855112,0.0592551521967286
"SEC16B",0.154448074811811,0.033365731665214,0.0592654501498391
"UBAP1L",0.15442882949083,0.0333880034726879,0.059295773379224
"WDR76",0.154416582468387,0.0334021830094842,0.0593153151930328
"FAM83F",0.154392088423502,0.0334305574158265,0.0593600580241467
"N4BP2",0.154378091826425,0.0334467805446101,0.0593832183145868
"ERCC8",0.154360596080078,0.0334670688505465,0.0594135910506471
"ZNF367",0.154353597781539,0.033475187096645,0.059422354739753
"ARHGAP17",0.15432385501275,0.033509708288925,0.0594759340628202
"TMEM61",0.154322105438115,0.0335117398877199,0.0594759340628202
"NUP54",0.154306359266403,0.0335300289806758,0.0595027386205912
"H4C6",0.154273117348345,0.0335686671033541,0.0595656462538946
"OASL",0.154262619900537,0.0335808764619615,0.0595796009601795
"C9orf64",0.154260870325902,0.0335829117213434,0.0595796009601795
