"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Capillaries","ExNeuron14","Disease_effect",1.13361625100039,0.00784742863482094,0.975417698399653,1.37219023094036,0.238573979939969,4,TRUE,FALSE
"Arteries","Oligodendrocytes6","Disease_effect",0.497204044292641,0.0170769199966095,0.259258355794032,0.607806451141858,0.237945688498609,4,TRUE,FALSE
"Parenchyma","Microglia3","Disease_effect",1.47537912718708,4.83635498373557e-10,1.23880012599187,1.67047972321848,0.236579001195206,4,FALSE,FALSE
"Arteries","Oligodendrocytes8","Disease_effect",1.20140620101304,6.29616490282459e-05,1.06627153730713,1.43669698991514,0.235290788902101,4,FALSE,FALSE
"Capillaries","Astrocytes4","Disease_effect",0.317346181408318,0.296209884807797,0.0853629332195685,0.460741521641454,0.23198324818875,4,FALSE,FALSE
"Parenchyma","Microglia5","Disease_effect",0.20524807680956,0.483955667475045,-0.0254823280159137,0.337973125650372,0.230730404825474,4,FALSE,TRUE
"Capillaries","Microglia5","Disease_effect",0.16911725242331,0.641452519722554,-0.0413408404065493,0.399243956724272,0.230126704300962,4,FALSE,TRUE
"Arteries","ExNeuron9","Disease_effect",1.54582651596664,3.40123279292034e-07,1.39846664902267,1.77313056330714,0.227304047340496,4,FALSE,FALSE
"Parenchyma","Endothelial","Disease_effect",0.658381869791547,0.00199761658679816,0.488999445513429,0.863640798553934,0.205258928762387,4,TRUE,FALSE
"Capillaries","OPC3","Disease_effect",1.21869160391466,4.85960822309126e-05,1.07859119958923,1.42351625264814,0.204824648733488,4,FALSE,FALSE
"Arteries","Oligodendrocytes2","Disease_effect",1.25165410993925,1.50468418561533e-10,1.05240918924488,1.4508260375589,0.199244920694368,4,FALSE,FALSE
"Capillaries","Microglia4","Disease_effect",-1.32980528287497,1.16297225993253e-08,-1.52129679277759,-1.13531111341394,0.194494169461032,4,FALSE,FALSE
"Capillaries","Astrocytes5","Disease_effect",-0.671377151160388,0.0129840206165659,-0.802144783638908,-0.478033090719551,0.193344060440837,4,TRUE,FALSE
"Capillaries","Astrocytes3","Disease_effect",-0.1458076498568,0.641452519722554,-0.336944778774654,-0.0153516162121063,0.191137128917854,4,FALSE,FALSE
"Parenchyma","ExNeuron11","Disease_effect",0.416848408316154,0.0868134935920859,0.239752891906028,0.605105838770621,0.188257430454467,4,TRUE,FALSE
"Parenchyma","Microglia4","Disease_effect",-1.09519324733082,3.00992591002007e-07,-1.27024472222434,-1.00344944719582,0.175051474893517,4,FALSE,FALSE
"Capillaries","ExNeuron11","Disease_effect",0.582599527947276,0.0778266310070308,0.430111874089343,0.75151632060965,0.168916792662374,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes5","Disease_effect",0.782899835318131,0.0228741836949621,0.747750024309425,0.945273258521966,0.162373423203834,4,TRUE,FALSE
"Parenchyma","ExNeuron7","Disease_effect",0.55416363612843,0.0547780194084525,0.393772259687644,0.700717155126997,0.160391376440786,4,FALSE,FALSE
"Parenchyma","OPC3","Disease_effect",1.20121601193587,3.86088292493191e-06,1.04140267362391,1.34582095651285,0.159813338311956,4,FALSE,FALSE
"Parenchyma","ExNeuron14","Disease_effect",1.42800533854135,1.30616810895046e-05,1.34782843589055,1.58541488993093,0.15740955138958,4,FALSE,FALSE
