"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","ExNeuron11","AD_Amyloid_vs_Control",0.896501209171456,1.32248181893277e-05,0.763404927503751,0.992518160310249,0.133096281667705,4,FALSE,FALSE
"Capillaries","Oligodendrocytes6","AD_Amyloid_vs_Control",0.789845073017852,0.0120850343263235,0.658678099120958,0.915864800690186,0.131166973896894,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes1","AD_Amyloid_vs_Control",0.202664786267927,0.445774975985504,0.0817833856099343,0.299731585263562,0.120881400657992,4,FALSE,FALSE
"Capillaries","Oligodendrocytes8","AD_Amyloid_vs_Control",0.952045148432218,0.000168499450111496,0.846065434178915,1.06985985677274,0.117814708340524,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes7","AD_Amyloid_vs_Control",0.184546842946301,0.481469120816962,0.110293673494234,0.293367709551092,0.108820866604791,4,FALSE,FALSE
"Capillaries","Oligodendrocytes1","AD_Amyloid_vs_Control",0.601298763685892,0.0493452597968908,0.501550332221033,0.690977225235878,0.0997484314648589,4,TRUE,FALSE
"Capillaries","VLMC2","AD_Amyloid_vs_Control",0.837944854698478,0.00026398201766814,0.764771548191463,0.936583462629098,0.0986386079306204,4,FALSE,FALSE
"Parenchyma","Microglia4","AD_Amyloid_vs_Control",0.447957633404548,0.0393919601811304,0.35715640326004,0.528069263611954,0.0908012301445082,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes6","AD_Amyloid_vs_Control",0.264309618064215,0.266205588939737,0.182750226097524,0.337474333693348,0.0815593919666906,4,FALSE,FALSE
"Arteries","Oligodendrocytes8","AD_Amyloid_vs_Control",0.671757993624646,5.00456038524269e-05,0.608929994560649,0.74207298497051,0.0703149913458638,4,FALSE,FALSE
"Capillaries","Oligodendrocytes7","AD_Amyloid_vs_Control",0.620856175181597,0.0698497197320336,0.572629428772909,0.689268693423825,0.0684125182422284,4,FALSE,FALSE
"Capillaries","Endothelial","AD_Amyloid_vs_Control",0.625748853896122,0.00726695342246948,0.567205623163788,0.681779967235688,0.0585432307323344,4,TRUE,FALSE
"Arteries","Microglia2","AD_Amyloid_vs_Control",0.553507943862833,0.00314226464831332,0.495166824770707,0.604861801452379,0.0583411190921264,4,FALSE,FALSE
