"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Capillaries","Oligodendrocytes7","Amyloid_effect",-0.000714382280127768,0.998129093206507,-0.420145838270828,0.206352938665786,0.419431455990701,4,FALSE,TRUE
"Capillaries","Microglia4","Amyloid_effect",0.212762353816355,0.548083015294047,-0.206253262211177,0.510030540599441,0.419015616027532,4,FALSE,TRUE
"Capillaries","Microglia5","Amyloid_effect",0.656490688323038,0.0136603009509426,0.241487464703867,0.979657625134655,0.415003223619172,4,TRUE,FALSE
"Parenchyma","ExNeuron6","Disease_effect",0.70876560860516,0.0204397999335021,0.345023668330675,1.12225730120502,0.413491692599857,4,TRUE,FALSE
"Capillaries","Oligodendrocytes6","Amyloid_effect",0.0676605511119526,0.876215411731808,-0.34411349431613,0.318829628431228,0.411774045428082,4,FALSE,TRUE
"Capillaries","Oligodendrocytes4","AD_overall_vs_Control",0.582183412649103,0.058394053090832,0.35155353382388,0.993147203991673,0.41096379134257,4,TRUE,FALSE
"Capillaries","ExNeuron8","Disease_effect",0.660697987198882,0.0198986930780405,0.292053747253283,1.07129618239017,0.410598195191287,4,TRUE,FALSE
"Capillaries","ExNeuron14","Disease_effect",0.67177901316952,0.0132920232669713,0.413782049116222,1.08051406541664,0.40873505224712,4,TRUE,FALSE
"Capillaries","ExNeuron4","AD_overall_vs_Control",0.582093369368894,0.0687928174112969,0.288625398157746,0.990079047337866,0.407985677968972,4,TRUE,FALSE
"Capillaries","InhNeuron3","Disease_effect",0.677876517865902,0.0192886176292742,0.272725615236028,0.891828954677756,0.405150902629873,4,TRUE,FALSE
"Capillaries","ExNeuron10","AD_overall_vs_Control",0.663399997388682,0.00870219012647403,0.258817945780836,0.878447898650972,0.404582051607847,4,TRUE,FALSE
"Arteries","Microglia5","AD_overall_vs_Control",1.17335282423453,5.52763707844666e-07,0.848115145312151,1.57586313396407,0.402510309729541,4,FALSE,FALSE
"Capillaries","ExNeuron2","Disease_effect",0.244395037971656,0.342035193193547,-0.151404588093932,0.443513649622118,0.395799626065589,4,FALSE,TRUE
"Capillaries","VLMC1","AD_overall_vs_Control",0.712907399566013,0.00657048457442593,0.317717149997648,0.934469999027839,0.395190249568365,4,TRUE,FALSE
"Capillaries","Astrocytes3","Amyloid_effect",0.191566294158321,0.548083015294047,0.00133152098067324,0.585366756062454,0.393800461904134,4,FALSE,FALSE
"Capillaries","ExNeuron10","Amyloid_effect",0.702920166398294,0.005148589586471,0.309473174943402,1.02418213382079,0.393446991454892,4,TRUE,FALSE
"Parenchyma","Endothelial","AD_overall_vs_Control",0.625888039260206,0.00838203598903748,0.380881514196719,1.01816032463765,0.392272285377448,4,TRUE,FALSE
"Parenchyma","InhNeuron5","AD_overall_vs_Control",0.804682211259417,4.46961510089813e-06,0.413464957115497,1.08773297758497,0.39121725414392,4,FALSE,FALSE
"Parenchyma","ExNeuron2","AD_overall_vs_Control",0.720814886653229,0.000317064439229307,0.347158282420927,1.11185813171999,0.391043245066759,4,TRUE,FALSE
"Capillaries","Oligodendrocytes1","Amyloid_effect",-0.177147428476572,0.734661557459572,-0.566854650119324,0.0304305587272491,0.389707221642751,4,FALSE,TRUE
"Parenchyma","InhNeuron2","Disease_effect",0.812141064377895,0.000107568376064813,0.456975184240732,1.2008656848414,0.388724620463507,4,FALSE,FALSE
"Capillaries","ExNeuron8","AD_overall_vs_Control",0.805206463568652,0.00112413816690188,0.417515989689068,1.14977600805799,0.387690473879584,4,TRUE,FALSE
"Capillaries","VLMC2","Amyloid_effect",0.299338715036866,0.313025195936909,0.051928128824611,0.686283871830965,0.386945156794098,4,TRUE,FALSE
"Capillaries","ExNeuron5","AD_overall_vs_Control",0.621987937265458,0.00954869705442908,0.236174174585013,0.84505159527271,0.385813762680445,4,TRUE,FALSE
"Arteries","ExNeuron5","Disease_effect",0.683964292111921,0.00151134924757872,0.507188645113898,1.06819966681503,0.384235374703107,4,FALSE,FALSE
"Capillaries","Microglia1","Amyloid_effect",0.594183802614401,0.015950716429497,0.214677921732796,0.828810353049583,0.379505880881605,4,TRUE,FALSE
"Parenchyma","ExNeuron10","AD_overall_vs_Control",0.685568208791743,0.000546752164841042,0.363587988394232,1.0644065374289,0.378838328637159,4,TRUE,FALSE
"Parenchyma","SMC","Disease_effect",0.757443146875547,0.000264923001801223,0.379774675526763,1.12724351164209,0.377668471348784,4,TRUE,FALSE
"Arteries","ExNeuron11","Amyloid_effect",0.228772711755507,0.131581805162416,-0.148885592106916,0.410540349097706,0.377658303862423,4,FALSE,TRUE
"Capillaries","Astrocytes3","Disease_effect",0.652851239515528,0.0514852126143566,0.27561896071795,0.905563328133499,0.377232278797579,4,TRUE,FALSE
"Capillaries","ExNeuron10","Disease_effect",0.358801258616088,0.183187426246002,-0.0178562906109991,0.624481429992555,0.376657549227087,4,TRUE,TRUE
"Capillaries","InhNeuron1","AD_overall_vs_Control",0.736066910122911,0.00289033888165662,0.360402392126918,0.992337023196157,0.375664517995993,4,TRUE,FALSE
"Parenchyma","InhNeuron5","Disease_effect",0.77070408752318,2.18344370798391e-05,0.395646882688486,1.0422156956198,0.375057204834694,4,TRUE,FALSE
"Capillaries","Microglia3","AD_overall_vs_Control",0.784192790215339,0.000444227570604871,0.410388705169431,1.03427215562792,0.373804085045908,4,TRUE,FALSE
"Arteries","InhNeuron2","Amyloid_effect",0.246253771168681,0.189399655746799,-0.12615990339241,0.42648735311475,0.372413674561091,4,FALSE,TRUE
"Parenchyma","Microglia4","Disease_effect",1.17720267026215,1.25837132450314e-06,0.805010940536615,1.45254547201119,0.372191729725531,4,FALSE,FALSE
"Arteries","Astrocytes1","AD_overall_vs_Control",0.70244295009923,0.00512306695055009,0.505953959993538,1.07407528101136,0.371632330912127,4,TRUE,FALSE
