"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107",0.300370828182942,0.943133479212254,0.0806388495950661,0.347950010713632,1.12591531846244,31,"NUP54;NUP98;NUP160;NUP88;NUP153;NUP93;SEC13;NUP37;SEH1L"
"Dual Incision In TC-NER R-HSA-6782135",0.296678121420389,0.943133479212254,0.077274697304471,0.30640634559487,1.12614958650287,61,"POLR2H;POLR2G;POLK;PRPF19;GTF2H3;ERCC5;RFC5;POLR2C;DDB1;POLR2K;UBB;GTF2H1;RBX1;ERCC8;GTF2H5;PPIE;POLD3;USP7;POLE;XPA"
"HIV Elongation Arrest And Recovery R-HSA-167287",0.302469135802469,0.943133479212254,0.0802023444698144,0.343234725316124,1.12158154756647,33,"POLR2H;POLR2G;NELFB;NELFE;POLR2C;NELFA;CDK9;POLR2K;ELL"
"Opioid Signaling R-HSA-111885",0.303063457330416,0.943133479212254,0.0738052724171275,0.28578514977058,1.10417758598379,88,"PDE4B;CREB1;PRKAR2A;PPP3CB;GNG11;PPP2R1A;GNG13;PDE1A;ITPR2;GNAT3;GNA14;PLA2G4A;PDE1B;ADCY9;PDE1C;PPP1R1B;CAMKK2;GNB1;GNB5;GNG3;KPNA2;CAMK2G;PPP2R1B;PPP2CB;PRKCG;GNAL;CAMK2A;NBEA;POMC;PPP1CA;PRKAR1A;PDYN;PRKCA;AHCYL1;GNG10;PPP2CA;PDE4D"
"Recycling Of Bile Acids And Salts R-HSA-159418",0.302990897269181,0.943133479212254,0.0828962134571565,0.401114387329103,1.1475349727782,18,"NCOA2;NR1H4;SLC51B;SLC10A2;SLCO1B1;SLC10A1;BAAT;SLCO1A2"
"Regulation Of IFNA/IFNB Signaling R-HSA-912694",0.3,0.943133479212254,0.16823816568964,-0.311715257426954,-1.11297237209934,20,"IFNA14;PTPN11;USP18;IFNA2;SOCS1"
"Signaling By Hedgehog R-HSA-5358351",0.298728813559322,0.943133479212254,0.0728938564822936,0.272401566743319,1.09429011126927,134,"IFT57;PSMA7;GPR161;PRKAR2A;PSMB9;PSMB4;KIF7;PSMB3;IFT88;ADAM17;SMURF1;VCP;PSMC3;PSMB5;KIF3A;GLI1;IFT52;OS9;PSMA1;PSMA2;GAS8;DYNC2H1;PSMF1;SMOX;IHH;GPC5;ADCY9;UBB;EVC;PSMC2;TTC21B;SHH;RBX1;HHAT;PSMD7;SPOP;SEM1;SUFU;DZIP1"
"YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785",0.302040816326531,0.943133479212254,0.161978948883402,-0.336371441135033,-1.10978771145299,15,"HIPK2;CCN2"
"ABC Transporter Disorders R-HSA-5619084",0.433589462129528,0.945727499144454,0.0565299525056311,0.271511444035326,1.03512817237367,76,"PSMA7;PSMB9;PSMB4;PSMB3;ABCB6;VCP;PSMC3;RNF5;PSMB5;ABCC9;ABCD1;OS9;PSMA1;PSMA2;PSMF1;UBB;PSMC2;ABCC8"
"ABC Transporters In Lipid Homeostasis R-HSA-1369062",0.4148244473342,0.945727499144454,0.0667426134241917,0.366897379842487,1.04964466020138,18,"ABCA5;ABCD1;ABCA7;ABCD3;ABCA12;ABCA9;APOA1;ABCD2"
"ABC-family Proteins Mediated Transport R-HSA-382556",0.606986899563319,0.945727499144454,0.0408229003677776,0.239797658505396,0.934876137512091,101,"PSMA7;PSMB9;PSMB4;PSMB3;ABCB6;ABCA5;VCP;PSMC3;RNF5;PSMB5;ABCC9;ABCD1;ABCA7;ABCB8;OS9;PSMA1;PSMA2;PSMF1;UBB;PSMC2;PSMD7;ABCD3;SEM1;ABCA12;ABCF1;ABCC11"
"ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821",0.697354497354497,0.945727499144454,0.0328701032730105,0.224232038611814,0.899107049649327,130,"CREB1;PRKAR2A;RAMP2;PTHLH;MC1R;ADRB3;GNG11;GPR45;ADORA2A;FSHB;ADRB2;GNG13;CYSLTR2;ADM2;GNAT3;PTH2R;GPR150;TSHR;RXFP2;GLP2R;LHCGR;ADCY9;GPR176;TAAR8;ADM;LHB;TAAR6;GNB1;GNB5;GPR83;GNG3;RLN3;CALCB;POMC;PRKAR1A;HTR6;PRKCA;GNG10;MC5R;CALCA;HTR7;NLRP3;HRH2;GPHA2;PTGER2;PRKACB;GNB2;GNAS;GNAI2;ADCYAP1;C1QTNF1;GPR39;RAMP1;CHGA;GLP1R;PRKAR2B;HTR4;TSHB;AVPR2;PRKACG;GNG12"
"APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409",0.569844789356984,0.945727499144454,0.0444181153081573,0.250741863497027,0.950507938664755,74,"PSMA7;PSMB9;PSMB4;PSMB3;MAD2L1;CDC27;PSMC3;PSMB5;PSMA1;PSMA2;PSMF1;ANAPC1;UBE2C;UBB;PSMC2;ANAPC11;ANAPC16;PSMD7;SEM1;ANAPC4"
"APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154",0.507344632768362,0.945727499144454,0.0506004243853618,0.266880558614692,0.99145715522854,66,"PSMA7;PSMB9;PSMB4;PSMB3;CDC27;PSMC3;PSMB5;PSMA1;PSMA2;PSMF1;ANAPC1;UBE2C;UBB;PSMC2;ANAPC11;ANAPC16;PSMD7;SEM1;ANAPC4"
"APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178",0.358093126385809,0.945727499144454,0.066132620475844,0.286391602265304,1.0789958991481,72,"PSMA7;PSMB9;PSMB4;RB1;PSMB3;CDC27;PSMC3;PSMB5;AURKB;PSMA1;PSMA2;PSMF1;ANAPC1;UBE2C;UBB;PSMC2;ANAPC11;ANAPC16;PSMD7;SEM1;ANAPC4"
"APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419",0.536585365853659,0.945727499144454,0.0471642455670861,0.255893324481275,0.96409198297264,72,"PSMA7;PSMB9;PSMB4;PSMB3;MAD2L1;CDC27;PSMC3;PSMB5;PSMA1;PSMA2;PSMF1;ANAPC1;UBE2C;UBB;PSMC2;ANAPC11;ANAPC16;PSMD7;SEM1;ANAPC4"
"ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994",0.338164251207729,0.945727499144454,0.166933848713193,-0.275680305379151,-1.08962496112341,27,"EXOSC6;NFYA;ATF4;KHSRP"
"AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408",0.710312862108922,0.945727499144454,0.0363018462359236,0.237875517890068,0.851188659282979,53,"PSMA7;PSMB9;PSMB4;PSMB3;HNRNPD;PSMC3;PSMB5;PSMA1;PSMA2;PSMF1;UBB;PSMC2"
"AURKA Activation By TPX2 R-HSA-8854518",0.374028856825749,0.945727499144454,0.0640703750499722,0.283613405425884,1.06564094435168,71,"HAUS2;CETN2;HAUS8;PPP2R1A;DCTN3;CEP76;CENPJ;HAUS3;CEP131;HAUS7;PCNT;CEP63;CEP250;NINL;YWHAG;HMMR;CSNK1E;DCTN1;PAFAH1B1;CSNK1D;SSNA1;DCTN2;CEP152;CEP164;PRKCA;CEP41;PCM1;TUBG1"
"Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139",0.69559902200489,0.945727499144454,0.03975964750879,0.258954107429608,0.857640746580207,36,"RB1;CDC27;CDK2;CCND3;E2F3;ANAPC1;UBE2C;ANAPC11;ANAPC16;ANAPC4"
"Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787",0.52317880794702,0.945727499144454,0.0565299525056311,0.341904499695994,0.959569655395134,17,"RB1;CDK2;CCND3;E2F3"
"Activated Point Mutants Of FGFR2 R-HSA-2033519",0.688259109311741,0.945727499144454,0.100990587455923,-0.243250944581116,-0.839862434659135,17,"FGF1;FGF7;FGFR2;FGF18;FGF4;FGF5"
"Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814",0.589601769911504,0.945727499144454,0.0427591434738678,0.246457271654374,0.937223798672304,75,"PSMA7;PSMB9;PSMB4;PSMB3;MAD2L1;CDC27;PSMC3;PSMB5;PSMA1;PSMA2;PSMF1;ANAPC1;UBE2C;UBB;PSMC2;ANAPC11;ANAPC16;PSMD7;SEM1;ANAPC4"
"Activation Of ATR In Response To Replication Stress R-HSA-176187",0.527027027027027,0.945727499144454,0.0526973085708419,0.293354109529398,0.967005377953681,35,"CDK2;RFC5;ORC4;SLC25A2;RAD9B;MCM8;CDC6;MCM5;SERPINA2;RRAD;RPA3"
