ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0012747154,0.003930535,0.0017140248,0.002017515,0.002786177,0.04104472,0.0013254615,0.0007328677,0.0010696006,0.0009377235,0.0010534091,0.0017135332,0.0007549913,0.0018496065,0.0015668797,0.0008183254,0.0012843233,0.0007311322,0.000896736,0.0009925534,0.5095945,0.00066243776,0.00082832715,0.00056454324,0.0007158926,0.00077734626,0.0021742075,0.016719684,0.002825593,0.0024696775,0.0029608493,0.0013087931,0.0013928968,0.000903739,0.0031841837,0.31398275,0.0018555191,0.0014380005,0.0014975462,0.004252277,0.006262238,0.007063219,0.034472268,0.00526602,0.0035289845,0.004803715
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.00067878887,0.0011933512,0.0011063353,0.0008824593,0.0008583635,0.051280957,0.0011491997,0.00083259295,0.0011343835,0.000954696,0.0011595251,0.0014882206,0.00087469164,0.0015292703,0.0012801046,0.00087271276,0.0012201353,0.0007057729,0.00081278867,0.00076177926,0.4802346,0.0009708052,0.0017398534,0.00095744524,0.0027000022,0.000741111,0.0018595712,0.0029633315,0.0012543786,0.0023790044,0.014253842,0.00074214186,0.0010090664,0.00063812215,0.006297228,0.3756721,0.0015735942,0.0014592037,0.0014327731,0.0024457085,0.0038165057,0.0041359654,0.0068656746,0.0022598435,0.0036588118,0.007163197
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0009427234,0.0053059915,0.0014026366,0.0013081378,0.0010233197,0.011844744,0.0007494859,0.00061858894,0.0007937936,0.000739,0.0007226112,0.0010107425,0.000562469,0.00067740394,0.0007667533,0.00056963164,0.0006065022,0.0006780855,0.00058267976,0.0007137445,0.4389879,0.00059791544,0.00082339946,0.0006605469,0.00059038453,0.00069987186,0.0016898976,0.0035944884,0.001835264,0.0025851273,0.011920958,0.0008490134,0.0011698023,0.00088524166,0.004897612,0.4334611,0.0026349567,0.0017242096,0.003385368,0.010926951,0.008648096,0.0067064995,0.016263729,0.0069341464,0.0019174295,0.0039910614
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0008905359,0.0015701966,0.0011763456,0.0007995931,0.00083613466,0.020615013,0.0007087474,0.0005227749,0.0006939225,0.00055731606,0.0006610481,0.0008152814,0.00055211456,0.0006451482,0.0006089666,0.0005668637,0.00061893224,0.0004762812,0.0005100847,0.00076077686,0.44225088,0.00057481206,0.00059004285,0.00057413196,0.00058586674,0.00064965326,0.00084998447,0.002071344,0.0008084532,0.0016579775,0.0038171508,0.0010294546,0.0011614916,0.0008137997,0.004276457,0.4752667,0.0013498692,0.0010894381,0.0011982692,0.0041597434,0.0055430187,0.003736618,0.0035119778,0.002005622,0.002410509,0.0034306853
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0002951724,0.0026547175,0.0006889613,0.00042332645,0.00056878605,0.1157792,0.0009891753,0.0005484808,0.0017933314,0.0008504524,0.0010069929,0.0011918496,0.00050478865,0.0014831139,0.0012843353,0.0010084508,0.0017972487,0.0006903283,0.00060469075,0.00074670924,0.5502732,0.0008187022,0.0010420982,0.0016205348,0.0005685142,0.0008930404,0.0033365525,0.0028192655,0.0009343025,0.00216299,0.0044802893,0.000892722,0.0008707455,0.000632095,0.009054604,0.12527542,0.0005803377,0.00081194285,0.00078326394,0.00077636517,0.0023022809,0.003093206,0.12426013,0.005055022,0.014446286,0.0073059765
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.0018406286,0.06717342,0.0012733564,0.0075954935,0.0012098377,0.003134787,0.0045002364,0.0010347452,0.0015576703,0.0023384315,0.0017509868,0.0032658908,0.0010014562,0.13500054,0.0679953,0.0011477642,0.0036178583,0.0019194228,0.0015121602,0.0016666609,0.6212985,0.0021843666,0.0022420706,0.0015733166,0.0022444963,0.002233824,0.0014230176,0.0019619148,0.0035677862,0.0012367318,0.006816658,0.00097256457,0.0011456241,0.0009591254,0.0010414186,0.0031787083,0.0024230753,0.0021503891,0.0027574673,0.001414296,0.0014787471,0.0058981963,0.004908451,0.010112609,0.0020236396,0.0022163403
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.0015954119,0.013193801,0.0016229375,0.00078626483,0.0011122475,0.0014570063,0.00093943975,0.0005513523,0.00084497954,0.0010305383,0.0013519198,0.0017667584,0.00053752965,0.0074234596,0.0033629627,0.0006234088,0.0018609504,0.00049310987,0.0007313269,0.00053789595,0.42929047,0.00048846425,0.00057716656,0.00026193162,0.0006481108,0.00067907356,0.0008169026,0.0013066119,0.0005811987,0.0015276126,0.0015647801,0.0004499256,0.00064930425,0.00044039215,0.007478729,0.49371386,0.00067059876,0.0005813835,0.00062245654,0.00170051,0.0026873844,0.0040757693,0.0020013724,0.00062008126,0.0006438698,0.0040986976
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.0009137107,0.010974833,0.001085344,0.00054891926,0.00065223576,0.015665662,0.0005175651,0.00032631433,0.00099698,0.0004935105,0.0004511313,0.0007272933,0.00045573202,0.0010713693,0.00096280803,0.0007209585,0.0015929025,0.0002965165,0.00039051933,0.0004889474,0.40641448,0.00041160904,0.0006410397,0.00047987778,0.0006988007,0.00055931613,0.0006280853,0.00086234475,0.00054378016,0.001153847,0.0015625027,0.0019439453,0.0010687545,0.0012207518,0.003787311,0.5236597,0.0005679851,0.00041962345,0.0005029804,0.0011750133,0.0017933156,0.0022618256,0.0021827677,0.00059807114,0.000412227,0.005116845
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.0017402007,0.023891889,0.001965273,0.0012686598,0.00502376,0.00688283,0.00066645246,0.00057512947,0.00078516756,0.00069986074,0.0006707535,0.00079916866,0.00054049946,0.0007236321,0.0007334348,0.000594317,0.0006664437,0.00057966233,0.0005329306,0.000536725,0.45198184,0.0008644954,0.00091408956,0.00057956646,0.000975592,0.000790613,0.0012436707,0.005150631,0.0012566411,0.0021854637,0.005386921,0.008244281,0.002009155,0.0038658746,0.0038845327,0.43966675,0.0011118598,0.0008832179,0.0009174701,0.0024412486,0.004004411,0.0061756033,0.0012753324,0.0013259313,0.000932325,0.0020556604
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.003542128,0.0055728704,0.0027198324,0.0017342684,0.0039316043,0.005686818,0.0008860339,0.000733049,0.0009124379,0.00085822307,0.000841274,0.00097094494,0.00067974656,0.00087129464,0.00086275453,0.0007372612,0.00083981315,0.00075639394,0.00070520624,0.00070324366,0.4261896,0.00068358984,0.00097252685,0.00058883923,0.0006227449,0.0010116376,0.00090959517,0.0018613628,0.0010922292,0.0017091475,0.003616361,0.0014039369,0.0013988394,0.0011789681,0.003700508,0.49120235,0.0020456258,0.0013289821,0.0014794245,0.005278113,0.0051803277,0.0054673054,0.0014571539,0.0014972084,0.0012468827,0.0023315104
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.0008267754,0.0011220817,0.0014211945,0.0009390187,0.0011260465,0.0022867103,0.00057604007,0.0005359617,0.0006824606,0.0005726507,0.00058189494,0.0009165781,0.00055146037,0.0006237418,0.00061967806,0.00051920075,0.0005772263,0.00054089754,0.00048998435,0.00055986934,0.37198436,0.0006081768,0.0007375595,0.0006273274,0.0006599528,0.0006657892,0.0011181223,0.0010759844,0.0013262366,0.0020426756,0.004219422,0.0010560725,0.0011893203,0.00096676074,0.005987924,0.5469811,0.0028577377,0.0017715157,0.0028075643,0.014098419,0.009274093,0.0061767157,0.00096972025,0.0016397598,0.0013020517,0.0017862397
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.0006025695,0.006382441,0.00093651895,0.00097430754,0.0009412225,0.0008674857,0.0010195189,0.0005548957,0.0013930753,0.0010514733,0.0011700012,0.0012666715,0.00048740403,0.0029051548,0.0019331692,0.00072370906,0.0012148151,0.0008502571,0.00052245695,0.0005697875,0.42457065,0.00039311213,0.0012393775,0.0006056477,0.0008541875,0.00062569807,0.0007578243,0.0027700744,0.0008332197,0.0014041064,0.0017352911,0.0023343908,0.0013713855,0.001378946,0.0021089637,0.51385844,0.0013318349,0.0008730291,0.0009771058,0.0028313606,0.003122473,0.0045924643,0.0005828652,0.0006401452,0.0006675919,0.0011729166
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.0007214167,0.0015433148,0.0012079362,0.0007422188,0.0008817924,0.001686288,0.00092525536,0.00079543947,0.0014270532,0.0011923715,0.0012920904,0.0012114636,0.0006168119,0.0011069798,0.0013379273,0.0009839914,0.0009601655,0.00068487803,0.00074509444,0.00068685744,0.46527335,0.0006737422,0.0006220282,0.00074035197,0.0005178211,0.0008582785,0.004675711,0.011685186,0.0013664855,0.0054006353,0.00408134,0.0010434194,0.0011644256,0.00087717304,0.0067615495,0.45158234,0.0012185873,0.0010727271,0.0015409437,0.0020431746,0.007889953,0.0035405725,0.00091451785,0.0009552827,0.00080663775,0.0019443593
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.0006416531,0.0011238276,0.001104489,0.00094624254,0.00067111535,0.001410424,0.00077972666,0.0007457408,0.0010774767,0.0010384638,0.0011593469,0.0014919944,0.0006845479,0.001121252,0.001153166,0.00070225407,0.0007421012,0.00062032207,0.00064235687,0.0007837767,0.41786504,0.0004965192,0.0008145566,0.0007833202,0.00044242459,0.0007007479,0.0009870429,0.0036560216,0.0011360819,0.0031295125,0.0034998185,0.0012384781,0.0013003792,0.0012325762,0.00466254,0.50798166,0.0014153552,0.0012031087,0.0012455019,0.0067671104,0.0043558828,0.01182856,0.0009855309,0.0011635547,0.0010202823,0.0014482085
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.00076868874,0.0011880351,0.0011506598,0.0013587861,0.000920123,0.001303763,0.0017313628,0.0010549033,0.0012877616,0.0015658938,0.001286376,0.0018802945,0.0009671501,0.0022202965,0.0027610923,0.0012432341,0.0018883187,0.001539213,0.0009967047,0.0015010814,0.46774036,0.0016035843,0.002072817,0.001136233,0.0012590723,0.0017005993,0.0013693505,0.0026664503,0.0016862287,0.0020090956,0.0058115833,0.0014936636,0.0014800145,0.0012784803,0.002858793,0.4385594,0.0017660522,0.001546546,0.0016099804,0.0075305137,0.004692054,0.013775508,0.0011661613,0.0016430124,0.0009852555,0.0019452564
