Scan Name,ROI,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,ROI_ID,Scan_ID,disease_status,pathology,region,AnnData_ROI,celltype,rel_abundance
BRC 2613 BRC 2509,163,Full ROI,,,HW0110125,2613_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,163,ExNeuron2,0.044931144
BRC 2613 BRC 2509,164,Full ROI,,,HW0110125,2613_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,164,ExNeuron2,0.029965984
BRC 2613 BRC 2509,165,Full ROI,,,HW0110125,2613_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,165,ExNeuron2,0.026010929
BRC 2613 BRC 2509,166,Full ROI,,,HW0110125,2613_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,166,ExNeuron2,0.031390265
BRC 2613 BRC 2509,167,Full ROI,,,HW0110125,2613_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,167,ExNeuron2,0.02488987
BRC 2495 BRC 2052,184,Full ROI,,,HW0110125,2495_A,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,184,ExNeuron2,0.02228888
BRC 2495 BRC 2052,185,Full ROI,,,HW0110125,2495_B,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,185,ExNeuron2,0.022253541
BRC 2495 BRC 2052,186,Full ROI,,,HW0110125,2495_C,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,186,ExNeuron2,0.03167823
BRC 2495 BRC 2052,187,Full ROI,,,HW0110125,2495_C 002,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,187,ExNeuron2,0.021331903
BRC 2495 BRC 2052,188,Full ROI,,,HW0110125,2495_C 003,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,188,ExNeuron2,0.03552782
BRC 2495 BRC 2052,189,Full ROI,,,HW0110125,2495_F,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,189,ExNeuron2,0.022754323
BRC 2534 BRC 2732,0,Full ROI,,,HW0110125,2534_A,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,0,Endothelial,0.023130128
BRC 2534 BRC 2732,1,Full ROI,,,HW0110125,2534_A 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,1,Endothelial,0.024685804
BRC 2534 BRC 2732,2,Full ROI,,,HW0110125,2534_A 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,2,Endothelial,0.022763012
BRC 2534 BRC 2732,3,Full ROI,,,HW0110125,2534_A 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,3,Endothelial,0.024331149
BRC 2534 BRC 2732,4,Full ROI,,,HW0110125,2534_A 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,4,Endothelial,0.03164947
BRC 2534 BRC 2732,5,Full ROI,,,HW0110125,2534_A 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,5,Endothelial,0.0342213
BRC 2534 BRC 2732,6,Full ROI,,,HW0110125,2534_A 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,6,Endothelial,0.032702394
BRC 2534 BRC 2732,7,Full ROI,,,HW0110125,2534_A 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,7,Endothelial,0.038568377
BRC 2534 BRC 2732,8,Full ROI,,,HW0110125,2534_A 009,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,8,Endothelial,0.038403954
BRC 2534 BRC 2732,9,Full ROI,,,HW0110125,2534_A 010,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,9,Endothelial,0.034575664
BRC 2534 BRC 2732,10,Full ROI,,,HW0110125,2534_B,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,10,Endothelial,0.023559753
BRC 2534 BRC 2732,11,Full ROI,,,HW0110125,2534_C,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,11,Endothelial,0.03068795
BRC 2534 BRC 2732,12,Full ROI,,,HW0110125,2534_C 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,12,Endothelial,0.023699164
BRC 2534 BRC 2732,13,Full ROI,,,HW0110125,2534_C 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,13,Endothelial,0.020770367
BRC 2534 BRC 2732,14,Full ROI,,,HW0110125,2534_C 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,14,Endothelial,0.012382164
BRC 2534 BRC 2732,15,Full ROI,,,HW0110125,2534_C 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,15,Endothelial,0.02645137
BRC 2534 BRC 2732,16,Full ROI,,,HW0110125,2534_C 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,16,Endothelial,0.02531158
BRC 2534 BRC 2732,17,Full ROI,,,HW0110125,2534_C 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,17,Endothelial,0.023229461
BRC 2534 BRC 2732,18,Full ROI,,,HW0110125,2534_C 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,18,Endothelial,0.028001498
BRC 2534 BRC 2732,19,Full ROI,,,HW0110125,2534_D,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,19,Endothelial,0.20052493
BRC 2534 BRC 2732,20,Full ROI,,,HW0110125,2534_D 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,20,Endothelial,0.036558002
BRC 2534 BRC 2732,21,Full ROI,,,HW0110125,2534_D 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,21,Endothelial,0.06006821
BRC 2534 BRC 2732,22,Full ROI,,,HW0110125,2534_D 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,22,Endothelial,-0.32091984
BRC 2534 BRC 2732,23,Full ROI,,,HW0110125,2534_D 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,23,Endothelial,0.031522684
BRC 2534 BRC 2732,24,Full ROI,,,HW0110125,2534_D 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,24,Endothelial,0.04095138
BRC 2534 BRC 2732,25,Full ROI,,,HW0110125,2534_D 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,25,Endothelial,0.057488807
BRC 2534 BRC 2732,26,Full ROI,,,HW0110125,2534_D 008,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,26,Endothelial,0.029371172
BRC 2534 BRC 2732,27,Full ROI,,,HW0110125,2534_E,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,27,Endothelial,0.028514106
BRC 2534 BRC 2732,28,Full ROI,,,HW0110125,2534_E 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,28,Endothelial,0.041891128
BRC 2534 BRC 2732,29,Full ROI,,,HW0110125,2534_E 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,29,Endothelial,0.03473587
BRC 2534 BRC 2732,30,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,30,Endothelial,0.060850907
BRC 2534 BRC 2732,31,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,31,Endothelial,0.049199168
BRC 2534 BRC 2732,32,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,32,Endothelial,0.025011081
BRC 2534 BRC 2732,33,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,33,Endothelial,-0.018323468
BRC 2534 BRC 2732,34,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,34,Endothelial,0.031012781
BRC 2534 BRC 2732,35,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,35,Endothelial,0.041253917
BRC 2534 BRC 2732,36,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,36,Endothelial,0.023930317
BRC 2534 BRC 2732,37,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,37,Endothelial,0.028704373
BRC 2845 BRC 2497,67,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,67,Endothelial,0.02764605
BRC 2845 BRC 2497,68,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,68,Endothelial,0.024403637
BRC 2845 BRC 2497,69,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,69,Endothelial,0.025390564
BRC 2845 BRC 2497,70,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,70,Endothelial,0.024869336
BRC 2845 BRC 2497,71,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,71,Endothelial,0.02759879
BRC 2845 BRC 2497,72,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,72,Endothelial,0.024143733
BRC 2845 BRC 2497,73,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,73,Endothelial,0.02145333
BRC 2845 BRC 2497,74,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,74,Endothelial,0.025220186
BRC 2845 BRC 2497,75,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,75,Endothelial,0.027407551
BRC 2845 BRC 2497,76,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,76,Endothelial,0.028021647
BRC 2845 BRC 2497,77,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,77,Endothelial,0.024512546
BRC 2845 BRC 2497,78,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,78,Endothelial,0.024013983
BRC 2845 BRC 2497,79,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,79,Endothelial,0.026930895
BRC 2845 BRC 2497,80,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,80,Endothelial,0.022654042
BRC 2845 BRC 2497,81,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,81,Endothelial,0.02210693
BRC 2845 BRC 2497,82,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,82,Endothelial,0.024635592
BRC 2845 BRC 2497,83,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,83,Endothelial,0.023105554
BRC 2845 BRC 2497,84,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,84,Endothelial,0.021135079
BRC 2845 BRC 2497,85,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,85,Endothelial,-0.0042788493
BRC 2845 BRC 2497,86,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,86,Endothelial,0.018649653
BRC 2845 BRC 2497,87,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,87,Endothelial,0.005714288
BRC 2845 BRC 2497,88,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,88,Endothelial,0.033124734
BRC 2845 BRC 2497,89,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,89,Endothelial,0.0072229556
BRC 2845 BRC 2497,90,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,90,Endothelial,0.007156437
BRC 2845 BRC 2497,91,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,91,Endothelial,0.01956653
BRC 2845 BRC 2497,92,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,92,Endothelial,0.021267058
BRC 2845 BRC 2497,93,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,93,Endothelial,0.046160307
BRC 2845 BRC 2497,94,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,94,Endothelial,0.03963835
BRC 2845 BRC 2497,95,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,95,Endothelial,0.022005366
BRC 2845 BRC 2497,96,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,96,Endothelial,0.02399319
BRC 2845 BRC 2497,97,Full ROI,,,HW0110125,2845_D 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,97,Endothelial,0.022728616
BRC 2845 BRC 2497,98,Full ROI,,,HW0110125,2845_D 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,98,Endothelial,0.043729257
BRC 2845 BRC 2497,99,Full ROI,,,HW0110125,2845_D 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,99,Endothelial,0.06262959
BRC 2845 BRC 2497,100,Full ROI,,,HW0110125,2845_E,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,100,Endothelial,0.02592445
BRC 2845 BRC 2497,101,Full ROI,,,HW0110125,2845_E 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,101,Endothelial,0.026111111
BRC 2845 BRC 2497,102,Full ROI,,,HW0110125,2845_E 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,102,Endothelial,0.032065
BRC 2845 BRC 2497,103,Full ROI,,,HW0110125,2845_E 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,103,Endothelial,0.015221786
BRC 2845 BRC 2497,104,Full ROI,,,HW0110125,2845_E 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,104,Endothelial,0.028827203
BRC 2845 BRC 2497,105,Full ROI,,,HW0110125,2845_E 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,105,Endothelial,0.035400614
BRC 2845 BRC 2497,106,Full ROI,,,HW0110125,2845_E 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,106,Endothelial,0.024327883
BRC 2845 BRC 2497,107,Full ROI,,,HW0110125,2845_E 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,107,Endothelial,0.016992817
BRC 2845 BRC 2497,108,Full ROI,,,HW0110125,2845_F,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,108,Endothelial,0.023805011
BRC 2845 BRC 2497,109,Full ROI,,,HW0110125,2845_F 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,109,Endothelial,-0.0011427734
BRC 2845 BRC 2497,110,Full ROI,,,HW0110125,2845_F 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,110,Endothelial,0.023748813
BRC 2845 BRC 2497,111,Full ROI,,,HW0110125,2845_F 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,111,Endothelial,0.018928848
BRC 2845 BRC 2497,112,Full ROI,,,HW0110125,2845_F 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,112,Endothelial,0.028329194
BRC 2845 BRC 2497,113,Full ROI,,,HW0110125,2845_F 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,113,Endothelial,0.014340966
BRC 2845 BRC 2497,114,Full ROI,,,HW0110125,2845_F 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,114,Endothelial,0.017170211
BRC 2845 BRC 2497,115,Full ROI,,,HW0110125,2845_F 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,115,Endothelial,0.03637838
BRC 2845 BRC 2497,116,Full ROI,,,HW0110125,2845_F 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,116,Endothelial,0.016302882
BRC 2845 BRC 2497,117,Full ROI,,,HW0110125,2845_F 010,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,117,Endothelial,0.02649647
BRC 2613 BRC 2509,118,Full ROI,,,HW0110125,2509_A,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,118,Endothelial,0.058181826
BRC 2613 BRC 2509,119,Full ROI,,,HW0110125,2509_A 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,119,Endothelial,0.08762539
BRC 2613 BRC 2509,120,Full ROI,,,HW0110125,2509_A 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,120,Endothelial,0.021186894
BRC 2613 BRC 2509,121,Full ROI,,,HW0110125,2509_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,121,Endothelial,0.03931164
BRC 2613 BRC 2509,122,Full ROI,,,HW0110125,2509_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,122,Endothelial,0.018849954
BRC 2613 BRC 2509,123,Full ROI,,,HW0110125,2509_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,123,Endothelial,0.02581898
BRC 2613 BRC 2509,124,Full ROI,,,HW0110125,2509_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,124,Endothelial,0.01847075
BRC 2613 BRC 2509,125,Full ROI,,,HW0110125,2509_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,125,Endothelial,0.015784418
BRC 2613 BRC 2509,126,Full ROI,,,HW0110125,2509_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,126,Endothelial,0.016682217
BRC 2613 BRC 2509,127,Full ROI,,,HW0110125,2509_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,127,Endothelial,0.024846723
BRC 2613 BRC 2509,128,Full ROI,,,HW0110125,2509_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,128,Endothelial,0.050639562
BRC 2613 BRC 2509,129,Full ROI,,,HW0110125,2509_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,129,Endothelial,0.05000725
BRC 2613 BRC 2509,130,Full ROI,,,HW0110125,2509_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,130,Endothelial,0.038023274
BRC 2613 BRC 2509,131,Full ROI,,,HW0110125,2509_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,131,Endothelial,0.03848527
BRC 2613 BRC 2509,132,Full ROI,,,HW0110125,2509_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,132,Endothelial,0.020450683
BRC 2613 BRC 2509,133,Full ROI,,,HW0110125,2509_D 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,133,Endothelial,0.026520548
BRC 2613 BRC 2509,134,Full ROI,,,HW0110125,2509_D 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,134,Endothelial,0.029865896
BRC 2613 BRC 2509,135,Full ROI,,,HW0110125,2509_E,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,135,Endothelial,0.024538644
BRC 2613 BRC 2509,136,Full ROI,,,HW0110125,2509_E 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,136,Endothelial,0.017795729
BRC 2613 BRC 2509,137,Full ROI,,,HW0110125,2509_E 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,137,Endothelial,0.023993786
BRC 2613 BRC 2509,138,Full ROI,,,HW0110125,2509_E 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,138,Endothelial,0.01986009
BRC 2613 BRC 2509,139,Full ROI,,,HW0110125,2509_E 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,139,Endothelial,0.02682984
BRC 2613 BRC 2509,140,Full ROI,,,HW0110125,2509_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,140,Endothelial,0.00947009
BRC 2613 BRC 2509,141,Full ROI,,,HW0110125,2509_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,141,Endothelial,0.0099723935
BRC 2613 BRC 2509,142,Full ROI,,,HW0110125,2509_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,142,Endothelial,0.115936935
BRC 2613 BRC 2509,143,Full ROI,,,HW0110125,2509_F 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,143,Endothelial,0.010830184
BRC 2613 BRC 2509,144,Full ROI,,,HW0110125,2509_F 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,144,Endothelial,0.036691997
BRC 2613 BRC 2509,145,Full ROI,,,HW0110125,2509_F 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,145,Endothelial,0.030596048
BRC 2613 BRC 2509,146,Full ROI,,,HW0110125,2509_F 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,146,Endothelial,0.011826848
BRC 2613 BRC 2509,147,Full ROI,,,HW0110125,2613_B,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,147,Endothelial,0.02363964
BRC 2613 BRC 2509,148,Full ROI,,,HW0110125,2613_B 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,148,Endothelial,0.022867516
BRC 2613 BRC 2509,149,Full ROI,,,HW0110125,2613_B 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,149,Endothelial,0.02235915
BRC 2613 BRC 2509,150,Full ROI,,,HW0110125,2613_B 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,150,Endothelial,0.026153116
BRC 2613 BRC 2509,151,Full ROI,,,HW0110125,2613_B 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,151,Endothelial,0.022966538
BRC 2613 BRC 2509,152,Full ROI,,,HW0110125,2613_B 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,152,Endothelial,0.02405399
BRC 2613 BRC 2509,153,Full ROI,,,HW0110125,2613_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,153,Endothelial,0.029962825
BRC 2613 BRC 2509,154,Full ROI,,,HW0110125,2613_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,154,Endothelial,0.027803207
BRC 2613 BRC 2509,155,Full ROI,,,HW0110125,2613_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,155,Endothelial,0.021518718
BRC 2613 BRC 2509,156,Full ROI,,,HW0110125,2613_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,156,Endothelial,0.026979396
BRC 2613 BRC 2509,157,Full ROI,,,HW0110125,2613_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,157,Endothelial,0.02014194
BRC 2613 BRC 2509,158,Full ROI,,,HW0110125,2613_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,158,Endothelial,0.02158059
BRC 2613 BRC 2509,159,Full ROI,,,HW0110125,2613_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,159,Endothelial,0.026174752
BRC 2613 BRC 2509,160,Full ROI,,,HW0110125,2613_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,160,Endothelial,0.017303117
BRC 2613 BRC 2509,161,Full ROI,,,HW0110125,2613_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,161,Endothelial,0.03537443
BRC 2613 BRC 2509,162,Full ROI,,,HW0110125,2613_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,162,Endothelial,0.016504698
BRC 2613 BRC 2509,163,Full ROI,,,HW0110125,2613_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,163,Endothelial,0.04127174
BRC 2613 BRC 2509,164,Full ROI,,,HW0110125,2613_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,164,Endothelial,0.030984769
BRC 2613 BRC 2509,165,Full ROI,,,HW0110125,2613_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,165,Endothelial,0.024899272
BRC 2613 BRC 2509,166,Full ROI,,,HW0110125,2613_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,166,Endothelial,0.03194624
BRC 2613 BRC 2509,167,Full ROI,,,HW0110125,2613_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,167,Endothelial,0.030277427
BRC 2495 BRC 2052,184,Full ROI,,,HW0110125,2495_A,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,184,Endothelial,0.023477886
BRC 2495 BRC 2052,185,Full ROI,,,HW0110125,2495_B,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,185,Endothelial,0.022998102
BRC 2495 BRC 2052,186,Full ROI,,,HW0110125,2495_C,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,186,Endothelial,0.020737415
BRC 2495 BRC 2052,187,Full ROI,,,HW0110125,2495_C 002,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,187,Endothelial,0.025439007
BRC 2495 BRC 2052,188,Full ROI,,,HW0110125,2495_C 003,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,188,Endothelial,0.08377716
BRC 2495 BRC 2052,189,Full ROI,,,HW0110125,2495_F,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,189,Endothelial,0.023466635
BRC 2534 BRC 2732,0,Full ROI,,,HW0110125,2534_A,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,0,Astrocytes5,0.029733108
BRC 2534 BRC 2732,1,Full ROI,,,HW0110125,2534_A 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,1,Astrocytes5,0.023310663
BRC 2534 BRC 2732,2,Full ROI,,,HW0110125,2534_A 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,2,Astrocytes5,0.021550886
BRC 2534 BRC 2732,3,Full ROI,,,HW0110125,2534_A 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,3,Astrocytes5,0.023126854
BRC 2534 BRC 2732,4,Full ROI,,,HW0110125,2534_A 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,4,Astrocytes5,0.02968469
BRC 2534 BRC 2732,5,Full ROI,,,HW0110125,2534_A 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,5,Astrocytes5,0.03340947
BRC 2534 BRC 2732,6,Full ROI,,,HW0110125,2534_A 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,6,Astrocytes5,0.037605334
