"gene","statistic","p.value","p_adj"
"ABHD16B",0.323731667738281,5.20912024899147e-06,0.000224160206843697
"TBCCD1",0.323560209424084,5.27273738576849e-06,0.000225856980313331
"ZSCAN30",0.323500723886505,5.29498053635844e-06,0.000226069918267539
"SPATA17",0.323456984520638,5.31139261820937e-06,0.000226069918267539
"DMBT1",0.3234499862221,5.31402303059807e-06,0.000226069918267539
"SPTY2D1",0.323089573847358,5.4511743282955e-06,0.000231377572171016
"HOXB7",0.322975851496105,5.49514336865025e-06,0.000232714960437442
"MOSPD1",0.322550704859881,5.662521428243e-06,0.000239260747044946
"CYLC1",0.322429984210089,5.71092395580824e-06,0.000240761209477821
"FAM78B",0.322307513985662,5.76042923064573e-06,0.000241965505013083
"IDE",0.32229526696322,5.76540210595534e-06,0.000241965505013083
"FAM47E",0.322214786530025,5.79818254264586e-06,0.000242491420156809
"AXIN2",0.322200789932948,5.8039015212087e-06,0.000242491420156809
"FSIP2",0.322085318007059,5.85128786972477e-06,0.000243382299008864
"AKAP14",0.32197684437971,5.89613672569019e-06,0.000244340642912587
"TMEM207",0.321966346931902,5.90049421469142e-06,0.000244340642912587
"LCE1A",0.321336500063422,6.16761166404651e-06,0.000253471885250628
"GCKR",0.321306757294633,6.1805051501679e-06,0.000253471885250628
"TSSK1B",0.321287511973651,6.18886162316805e-06,0.000253471885250628
"AVL9",0.321252520480958,6.20408269380248e-06,0.000253539274375175
"SIGLEC8",0.321165041749225,6.2422909795058e-06,0.00025454372561845
"RASSF9",0.32111080493555,6.26609216874923e-06,0.000254957597698389
"TMSB15B",0.321060067271145,6.28843575726465e-06,0.000255205458349411
"MIIP",0.321012828756009,6.30930636912136e-06,0.000255205458349411
"XRCC3",0.321004080882835,6.31317850489547e-06,0.000255205458349411
"ANKRD13B",0.320867614061331,6.37387663914535e-06,0.000257102635232567
"ESRP2",0.320725898515923,6.43749533516281e-06,0.000259109187240303
"MRAP",0.32063841978419,6.47706645743732e-06,0.000259440141426051
"CCDC148",0.320615675313939,6.48739269897011e-06,0.000259440141426051
"POC5",0.320615675313939,6.48739269897011e-06,0.000259440141426051
"OR51M1",0.320582433395881,6.50251300641124e-06,0.000259489172879778
"TAF11",0.320496704238782,6.54166198077948e-06,0.000260494838279398
"CPSF4L",0.320458213596819,6.5593117361285e-06,0.000260641927625395
"RIBC1",0.320269259536275,6.64661341950516e-06,0.000263550217033287
"C1QTNF9",0.320143290162579,6.70542589122063e-06,0.000265318927848383
"IPO4",0.319987578020094,6.77880723082082e-06,0.000267188705647366
"BDNF",0.319868606944936,6.83538670629592e-06,0.000268753015003753
"AGFG2",0.319814370131262,6.86132872615742e-06,0.000269206250608647
